time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,time_executed,pm2.5_10minute_a,pm2.5_10minute_b,pm2.5_diff,pm2.5_reldiff,pm2.5_jumpa,pm2.5_jumpb,pm2.5_jumpreldiff,pm2.5_qa_flag,pm2.5_uncorrected_avg,humidity_a,humidity_b,rh_diff,rh_jumpa,rh_jumpb,rh_jumpdiff,rh_qa_flag,rh_avg,pm2.5_corrected,updated_version
2025-07-25 04:40:04,07-24-2025 11:12:41,153734,Pembroke_CAMP_Test_BM33,PA-II-SD,7.02,43.132404,-71.458824,231,93,0,07-25-2025 04:40:01,15.8,17.5,1.7,10.0,0.0,0.0,0,T,T,,34,0,0,0,0.0,Passed,,,True
2025-07-25 04:40:04,07-24-2025 11:12:54,153750,Pembroke_CAMP_Test_BM32,PA-II-SD,7.02,43.132385,-71.458916,230,93,0,07-25-2025 04:40:01,15.3,16.3,1.0,6.0,0.0,0.0,0,T,T,,35,0,0,0,0.0,Passed,,,True
2025-07-25 04:40:04,07-25-2025 04:39:15,275390,Murphy Dam,PA-II-FLEX,7.02,45.050266,-71.38472,1333,76,76,07-25-2025 04:40:01,25.6,25.1,0.5,2.0,0.5,0.0,200.0,Passed,25.35,62,62,0.0,2.0,2.0,0.0,Passed,62.0,13.28,True
2025-07-25 04:50:04,07-25-2025 04:49:31,154041,MHT2 Glosser/Parkside School2 Manchester,PA-II-SD,7.02,42.988956,-71.47882,190,78,0,07-25-2025 04:50:01,15.8,15.6,0.2,1.0,0.2,0.1,67.0,Passed,15.7,61,0,61.0,0.0,0,0.0,RHZB,61,7.47,True
2025-07-25 04:50:04,07-25-2025 04:47:57,154045,MHT3 Northwest School Manchester,PA-II-SD,7.02,42.999123,-71.48408,240,77,0,07-25-2025 04:50:01,18.0,17.1,0.9,5.0,0.1,0.1,0.0,Passed,17.55,60,0,60.0,0.0,0,0.0,RHZB,60,8.67,True
2025-07-25 04:50:04,07-25-2025 04:48:01,154425,MHT4 North End Manchester,PA-II-SD,7.02,43.023964,-71.46163,383,78,0,07-25-2025 04:50:01,16.8,16.7,0.1,1.0,0.1,0.3,100.0,Passed,16.75,62,0,62.0,0.0,0,0.0,RHZB,62,8.04,True
2025-07-25 04:50:04,07-25-2025 04:48:04,160753,KSC 42,PA-II,7.02,42.957714,-72.3163,521,78,0,07-25-2025 04:50:01,16.7,17.7,1.0,6.0,0.1,0.1,0.0,Passed,17.2,58,0,58.0,0.0,0,0.0,RHZB,58,8.59,True
2025-07-25 04:50:04,07-25-2025 04:49:15,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,81,81,07-25-2025 04:50:01,13.7,12.3,1.4,11.0,0.0,0.0,0,Passed,13.0,60,60,0.0,0.0,0.0,0.0,Passed,60.0,5.89,True
2025-07-25 04:50:04,07-25-2025 04:48:44,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,80,80,07-25-2025 04:50:01,15.0,14.1,0.9,6.0,0.5,0.6,18.0,Passed,14.55,64,64,0.0,1.0,1.0,0.0,Passed,64.0,6.56,True
2025-07-25 04:50:04,07-25-2025 04:48:51,189581,New Hampton,PA-II-FLEX,7.04,43.6174,-71.6282,523,80,80,07-25-2025 04:50:01,30.4,35.3,4.9,15.0,1.4,0.2,150.0,Passed,32.85,55,55,0.0,0.0,0.0,0.0,Passed,55.0,18.35,True
2025-07-25 04:50:04,07-25-2025 04:49:04,220415,Nashua 1,PA-II-ZEN,7.04,42.75815,-71.4652,151,87,87,07-25-2025 04:50:01,11.9,12.1,0.2,2.0,0.1,0.1,0.0,Passed,12.0,47,47,0.0,1.0,1.0,0.0,Passed,47.0,6.19,True
2025-07-25 04:50:04,07-25-2025 04:48:06,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,81,81,07-25-2025 04:50:01,14.8,14.2,0.6,4.0,0.1,0.2,67.0,Passed,14.5,59,59,0.0,1.0,1.0,0.0,Passed,59.0,6.88,True
2025-07-25 04:50:04,07-25-2025 04:49:26,200757,Sutton Mills,PA-II-ZEN,7.04,43.33507,-71.95151,750,79,79,07-25-2025 04:50:01,26.7,27.1,0.4,1.0,0.1,0.1,0.0,Passed,26.9,52,52,0.0,1.0,1.0,0.0,Passed,52.0,14.93,True
2025-07-25 04:50:04,07-25-2025 04:47:58,221421,Nashua 2,PA-II-ZEN,7.04,42.7496,-71.51419,198,81,81,07-25-2025 04:50:01,13.2,12.4,0.8,6.0,0.1,0.1,0.0,Passed,12.8,55,55,0.0,0.0,0.0,0.0,Passed,55.0,6.12,True
2025-07-25 04:50:04,07-25-2025 04:49:45,244091,Center Harbor Fire Station,PA-II-FLEX,7.04,43.708385,-71.46329,558,81,81,07-25-2025 04:50:01,28.5,26.5,2.0,7.0,0.1,0.1,0.0,Passed,27.5,57,57,0.0,1.0,1.0,0.0,Passed,57.0,14.94,True
2025-07-25 04:50:04,07-25-2025 04:47:53,251675,White Lake,PA-II-SD,7.02,43.83653,-71.21024,515,77,0,07-25-2025 04:50:01,34.0,31.6,2.4,7.0,0.1,0.3,100.0,Passed,32.8,62,0,62.0,1.0,0,1.0,RHZB,62,17.83,True
2025-07-25 04:50:04,07-24-2025 11:13:53,251687,Pembroke_CAMP_Test_BM8,PA-II-SD,7.02,43.132607,-71.45935,213,92,0,07-25-2025 04:50:01,0.0,15.2,15.2,200.0,0.0,0.0,0,T,T,,38,0,0,0,0.0,Passed,,,True
2025-07-25 04:50:04,07-25-2025 04:48:52,154001,MHT7 Hayward Street,PA-II-SD,7.02,42.980053,-71.44131,297,82,0,07-25-2025 04:50:01,15.5,13.6,1.9,13.0,0.1,0.3,100.0,Passed,14.55,55,0,55.0,0.0,0,0.0,RHZB,55,7.19,True
2025-07-25 04:50:04,07-25-2025 04:49:23,194263,Pembroke_CAMP_40,PA-II-FLEX,7.04,43.13209,-71.46017,204,81,81,07-25-2025 04:50:01,16.8,16.6,0.2,1.0,0.1,0.2,67.0,Passed,16.7,57,57,0.0,1.0,1.0,0.0,Passed,57.0,8.36,True
2025-07-25 04:50:04,07-25-2025 04:48:39,153987,MHT 6 UU Church,PA-II-SD,7.02,42.998104,-71.45816,250,80,0,07-25-2025 04:50:01,15.9,16.4,0.5,3.0,0.2,0.0,200.0,Passed,16.15,57,0,57.0,0.0,0,0.0,RHZB,57,8.02,True
2025-07-25 04:50:04,07-24-2025 11:13:31,251685,Pembroke_CAMP_Test_BM7,PA-II-SD,7.02,43.13258,-71.4596,211,93,0,07-25-2025 04:50:01,16.3,14.7,1.6,10.0,0.0,0.0,0,T,T,,36,0,0,0,0.0,Passed,,,True
2025-07-25 04:50:04,07-24-2025 11:12:21,153764,Pembroke_CAMP_Test_BM38,PA-II-SD,7.02,43.13242,-71.45837,231,93,0,07-25-2025 04:50:01,18.2,17.0,1.2,7.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 04:50:04,07-25-2025 04:48:09,1202,KSC 19,PA-II,6.06b,42.936554,-72.27102,488,80,0,07-25-2025 04:50:01,16.1,14.0,2.1,14.0,0.1,0.2,67.0,Passed,15.05,84,0,84.0,0.0,0,0.0,RHZB,84,5.46,True
2025-07-25 04:50:04,07-24-2025 11:12:40,267191,Pembroke_CAMP_Test_BM25,PA-II-SD,7.02,43.132614,-71.459175,220,93,0,07-25-2025 04:50:01,14.7,15.7,1.0,7.0,0.0,0.0,0,T,T,,35,0,0,0,0.0,Passed,,,True
2025-07-25 04:50:04,07-24-2025 11:12:53,267199,Pembroke_CAMP_Test_BM30,PA-II-SD,7.02,43.13262,-71.4584,229,93,0,07-25-2025 04:50:01,14.5,17.2,2.7,17.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 04:50:04,07-24-2025 11:11:53,267193,Pembroke_CAMP_Test_BM26,PA-II-SD,7.02,43.13261,-71.45895,230,92,0,07-25-2025 04:50:01,15.9,15.4,0.5,3.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 04:50:04,07-24-2025 11:13:53,267195,Pembroke_CAMP_Test_BM28,PA-II-SD,7.02,43.132614,-71.45872,231,92,0,07-25-2025 04:50:01,15.7,16.2,0.5,3.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 04:50:04,07-25-2025 04:49:15,273601,Heavens Plateau,PA-II-ZEN,7.04,43.520084,-71.81902,960,77,77,07-25-2025 04:50:01,29.0,29.3,0.3,1.0,0.3,0.0,200.0,Passed,29.15,66,66,0.0,0.0,0.0,0.0,Passed,66.0,15.32,True
2025-07-25 04:50:04,07-25-2025 04:49:34,12208,KSC 11,PA-II,7.02,42.94131,-72.28043,507,80,0,07-25-2025 04:50:01,15.1,17.1,2.0,12.0,0.0,0.2,200.0,Passed,16.1,55,0,55.0,0.0,0,0.0,RHZB,55,8.13,True
2025-07-25 04:50:04,07-24-2025 11:12:54,153768,Pembroke_CAMP_Test_BM36,PA-II-SD,7.02,43.13242,-71.458534,229,94,0,07-25-2025 04:50:01,15.4,17.5,2.1,13.0,0.0,0.0,0,T,T,,34,0,0,0,0.0,Passed,,,True
2025-07-25 04:50:04,07-25-2025 04:49:42,277080,UNH_Portsmouth_Test,PA-II-SD,7.02,43.07527,-70.748055,12,77,0,07-25-2025 04:50:01,13.5,14.1,0.6,4.0,0.1,0.3,100.0,Passed,13.8,64,0,64.0,0.0,0,0.0,RHZB,64,6.1,True
2025-07-25 04:50:04,07-25-2025 04:47:53,115703,"Waterville Valley, NH",PA-II,7.02,43.953625,-71.50886,1493,71,0,07-25-2025 04:50:01,24.2,27.6,3.4,13.0,0.2,0.1,67.0,Passed,25.9,72,0,72.0,0.0,0,0.0,RHZB,72,12.92,True
2025-07-25 04:50:04,07-25-2025 04:49:07,137660,"Richmond Road, Troy",PA-II,7.02,42.819466,-72.20832,1272,75,0,07-25-2025 04:50:01,16.7,10.8,5.9,43.0,0.5,0.6,18.0,Passed,13.75,70,0,70.0,0.0,0,0.0,RHZB,70,5.65,True
2025-07-25 04:50:04,07-25-2025 04:49:22,143456,Junder22,PA-II,7.02,43.08963,-71.50244,619,77,0,07-25-2025 04:50:01,19.5,19.2,0.3,2.0,0.2,0.3,40.0,Passed,19.35,65,0,65.0,0.0,0,0.0,RHZB,65,9.41,True
2025-07-25 04:50:04,07-25-2025 04:49:35,153512,MHT5 Northest Manchester- Cutler Lane,PA-II-SD,7.02,43.01304,-71.41953,495,77,0,07-25-2025 04:50:01,13.5,13.9,0.4,3.0,0.3,0.2,40.0,Passed,13.7,64,0,64.0,0.0,0,0.0,RHZB,64,6.04,True
2025-07-25 04:50:04,07-24-2025 11:12:41,153734,Pembroke_CAMP_Test_BM33,PA-II-SD,7.02,43.132404,-71.458824,231,93,0,07-25-2025 04:50:01,15.8,17.5,1.7,10.0,0.0,0.0,0,T,T,,34,0,0,0,0.0,Passed,,,True
2025-07-25 04:50:04,07-24-2025 11:12:54,153750,Pembroke_CAMP_Test_BM32,PA-II-SD,7.02,43.132385,-71.458916,230,93,0,07-25-2025 04:50:01,15.3,16.3,1.0,6.0,0.0,0.0,0,T,T,,35,0,0,0,0.0,Passed,,,True
2025-07-25 04:50:04,07-25-2025 04:49:15,275390,Murphy Dam,PA-II-FLEX,7.02,45.050266,-71.38472,1333,75,75,07-25-2025 04:50:01,25.2,24.8,0.4,2.0,0.4,0.3,29.0,Passed,25.0,63,63,0.0,1.0,1.0,0.0,Passed,63.0,13.0,True
2025-07-25 05:00:05,07-25-2025 04:59:31,154041,MHT2 Glosser/Parkside School2 Manchester,PA-II-SD,7.02,42.988956,-71.47882,190,78,0,07-25-2025 05:00:01,15.8,15.7,0.1,1.0,0.0,0.1,200.0,Passed,15.75,61,0,61.0,0.0,0,0.0,RHZB,61,7.5,True
2025-07-25 05:00:05,07-25-2025 04:57:57,154045,MHT3 Northwest School Manchester,PA-II-SD,7.02,42.999123,-71.48408,240,78,0,07-25-2025 05:00:01,17.8,17.0,0.8,5.0,0.2,0.1,67.0,Passed,17.4,60,0,60.0,0.0,0,0.0,RHZB,60,8.57,True
2025-07-25 05:00:05,07-25-2025 04:58:01,154425,MHT4 North End Manchester,PA-II-SD,7.02,43.023964,-71.46163,383,78,0,07-25-2025 05:00:01,17.1,16.5,0.6,4.0,0.3,0.2,40.0,Passed,16.8,62,0,62.0,0.0,0,0.0,RHZB,62,8.07,True
2025-07-25 05:00:05,07-25-2025 04:58:04,160753,KSC 42,PA-II,7.02,42.957714,-72.3163,521,78,0,07-25-2025 05:00:01,16.5,17.5,1.0,6.0,0.2,0.2,0.0,Passed,17.0,59,0,59.0,1.0,0,1.0,RHZB,59,8.4,True
2025-07-25 05:00:05,07-25-2025 04:59:15,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,81,81,07-25-2025 05:00:01,13.7,12.5,1.2,9.0,0.0,0.2,200.0,Passed,13.1,60,60,0.0,0.0,0.0,0.0,Passed,60.0,5.95,True
2025-07-25 05:00:05,07-25-2025 04:58:44,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,80,80,07-25-2025 05:00:01,15.5,14.5,1.0,7.0,0.5,0.4,22.0,Passed,15.0,64,64,0.0,0.0,0.0,0.0,Passed,64.0,6.83,True
2025-07-25 05:00:05,07-25-2025 04:58:51,189581,New Hampton,PA-II-FLEX,7.04,43.6174,-71.6282,523,81,81,07-25-2025 05:00:01,28.7,35.1,6.4,20.0,1.7,0.2,158.0,Passed,31.9,55,55,0.0,0.0,0.0,0.0,Passed,55.0,17.77,True
2025-07-25 05:00:05,07-25-2025 04:59:16,220415,Nashua 1,PA-II-ZEN,7.04,42.75815,-71.4652,151,87,87,07-25-2025 05:00:01,12.2,12.5,0.3,2.0,0.3,0.4,29.0,Passed,12.35,47,47,0.0,0.0,0.0,0.0,Passed,47.0,6.4,True
2025-07-25 05:00:05,07-25-2025 04:58:06,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,81,81,07-25-2025 05:00:01,15.0,14.3,0.7,5.0,0.2,0.1,67.0,Passed,14.65,59,59,0.0,0.0,0.0,0.0,Passed,59.0,6.97,True
2025-07-25 05:00:05,07-25-2025 04:59:25,200757,Sutton Mills,PA-II-ZEN,7.04,43.33507,-71.95151,750,79,79,07-25-2025 05:00:01,26.7,27.0,0.3,1.0,0.0,0.1,200.0,Passed,26.85,51,51,0.0,1.0,1.0,0.0,Passed,51.0,14.97,True
2025-07-25 05:00:05,07-25-2025 04:57:58,221421,Nashua 2,PA-II-ZEN,7.04,42.7496,-71.51419,198,81,81,07-25-2025 05:00:01,13.4,12.4,1.0,8.0,0.2,0.0,200.0,Passed,12.9,55,55,0.0,0.0,0.0,0.0,Passed,55.0,6.18,True
2025-07-25 05:00:05,07-25-2025 04:59:45,244091,Center Harbor Fire Station,PA-II-FLEX,7.04,43.708385,-71.46329,558,81,81,07-25-2025 05:00:01,28.7,26.8,1.9,7.0,0.2,0.3,40.0,Passed,27.75,58,58,0.0,1.0,1.0,0.0,Passed,58.0,15.03,True
2025-07-25 05:00:05,07-25-2025 04:57:53,251675,White Lake,PA-II-SD,7.02,43.83653,-71.21024,515,77,0,07-25-2025 05:00:01,34.1,31.7,2.4,7.0,0.1,0.1,0.0,Passed,32.9,62,0,62.0,0.0,0,0.0,RHZB,62,17.89,True
2025-07-25 05:00:05,07-24-2025 11:13:53,251687,Pembroke_CAMP_Test_BM8,PA-II-SD,7.02,43.132607,-71.45935,213,92,0,07-25-2025 05:00:01,0.0,15.2,15.2,200.0,0.0,0.0,0,T,T,,38,0,0,0,0.0,Passed,,,True
2025-07-25 05:00:05,07-25-2025 04:58:52,154001,MHT7 Hayward Street,PA-II-SD,7.02,42.980053,-71.44131,297,82,0,07-25-2025 05:00:01,15.7,13.6,2.1,14.0,0.2,0.0,200.0,Passed,14.65,56,0,56.0,1.0,0,1.0,RHZB,56,7.18,True
2025-07-25 05:00:05,07-25-2025 04:59:23,194263,Pembroke_CAMP_40,PA-II-FLEX,7.04,43.13209,-71.46017,204,82,82,07-25-2025 05:00:01,16.8,16.6,0.2,1.0,0.0,0.0,0,Passed,16.7,56,56,0.0,1.0,1.0,0.0,Passed,56.0,8.43,True
2025-07-25 05:00:05,07-24-2025 11:13:31,251685,Pembroke_CAMP_Test_BM7,PA-II-SD,7.02,43.13258,-71.4596,211,93,0,07-25-2025 05:00:01,16.3,14.7,1.6,10.0,0.0,0.0,0,T,T,,36,0,0,0,0.0,Passed,,,True
2025-07-25 05:00:05,07-25-2025 04:58:39,153987,MHT 6 UU Church,PA-II-SD,7.02,42.998104,-71.45816,250,79,0,07-25-2025 05:00:01,16.1,16.7,0.6,4.0,0.2,0.3,40.0,Passed,16.4,58,0,58.0,1.0,0,1.0,RHZB,58,8.1,True
2025-07-25 05:00:05,07-24-2025 11:12:21,153764,Pembroke_CAMP_Test_BM38,PA-II-SD,7.02,43.13242,-71.45837,231,93,0,07-25-2025 05:00:01,18.2,17.0,1.2,7.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 05:00:05,07-24-2025 11:12:54,153768,Pembroke_CAMP_Test_BM36,PA-II-SD,7.02,43.13242,-71.458534,229,94,0,07-25-2025 05:00:01,15.4,17.5,2.1,13.0,0.0,0.0,0,T,T,,34,0,0,0,0.0,Passed,,,True
2025-07-25 05:00:05,07-25-2025 04:58:09,1202,KSC 19,PA-II,6.06b,42.936554,-72.27102,488,80,0,07-25-2025 05:00:01,16.1,14.0,2.1,14.0,0.0,0.0,0,Passed,15.05,84,0,84.0,0.0,0,0.0,RHZB,84,5.46,True
2025-07-25 05:00:05,07-24-2025 11:12:40,267191,Pembroke_CAMP_Test_BM25,PA-II-SD,7.02,43.132614,-71.459175,220,93,0,07-25-2025 05:00:01,14.7,15.7,1.0,7.0,0.0,0.0,0,T,T,,35,0,0,0,0.0,Passed,,,True
2025-07-25 05:00:05,07-24-2025 11:12:53,267199,Pembroke_CAMP_Test_BM30,PA-II-SD,7.02,43.13262,-71.4584,229,93,0,07-25-2025 05:00:01,14.5,17.2,2.7,17.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 05:00:05,07-24-2025 11:11:53,267193,Pembroke_CAMP_Test_BM26,PA-II-SD,7.02,43.13261,-71.45895,230,92,0,07-25-2025 05:00:01,15.9,15.4,0.5,3.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 05:00:05,07-25-2025 04:59:14,273601,Heavens Plateau,PA-II-ZEN,7.04,43.520084,-71.81902,960,77,77,07-25-2025 05:00:01,28.6,29.1,0.5,2.0,0.4,0.2,67.0,Passed,28.85,67,67,0.0,1.0,1.0,0.0,Passed,67.0,15.07,True
2025-07-25 05:00:05,07-25-2025 04:59:34,12208,KSC 11,PA-II,7.02,42.94131,-72.28043,507,81,0,07-25-2025 05:00:01,15.3,17.0,1.7,11.0,0.2,0.1,67.0,Passed,16.15,55,0,55.0,0.0,0,0.0,RHZB,55,8.16,True
2025-07-25 05:00:05,07-24-2025 11:13:53,267195,Pembroke_CAMP_Test_BM28,PA-II-SD,7.02,43.132614,-71.45872,231,92,0,07-25-2025 05:00:01,15.7,16.2,0.5,3.0,0.0,0.0,0,T,T,,37,0,0,0,0.0,Passed,,,True
2025-07-25 05:00:05,07-25-2025 04:59:42,277080,UNH_Portsmouth_Test,PA-II-SD,7.02,43.07527,-70.748055,12,77,0,07-25-2025 05:00:01,13.5,13.9,0.4,3.0,0.0,0.2,200.0,Passed,13.7,64,0,64.0,0.0,0,0.0,RHZB,64,6.04,True
2025-07-25 05:00:05,07-25-2025 04:57:53,115703,"Waterville Valley, NH",PA-II,7.02,43.953625,-71.50886,1493,71,0,07-25-2025 05:00:01,24.2,27.5,3.3,13.0,0.0,0.1,200.0,Passed,25.85,71,0,71.0,1.0,0,1.0,RHZB,71,12.96,True
2025-07-25 05:00:05,07-25-2025 04:59:07,137660,"Richmond Road, Troy",PA-II,7.02,42.819466,-72.20832,1272,75,0,07-25-2025 05:00:01,16.8,10.8,6.0,43.0,0.1,0.0,200.0,Passed,13.8,71,0,71.0,1.0,0,1.0,RHZB,71,5.61,True
2025-07-25 05:00:05,07-25-2025 04:59:22,143456,Junder22,PA-II,7.02,43.08963,-71.50244,619,77,0,07-25-2025 05:00:01,19.5,19.2,0.3,2.0,0.0,0.0,0,Passed,19.35,65,0,65.0,0.0,0,0.0,RHZB,65,9.41,True
2025-07-25 05:00:05,07-25-2025 04:59:35,153512,MHT5 Northest Manchester- Cutler Lane,PA-II-SD,7.02,43.01304,-71.41953,495,77,0,07-25-2025 05:00:01,13.7,14.0,0.3,2.0,0.2,0.1,67.0,Passed,13.85,64,0,64.0,0.0,0,0.0,RHZB,64,6.13,True
2025-07-25 05:00:05,07-24-2025 11:12:41,153734,Pembroke_CAMP_Test_BM33,PA-II-SD,7.02,43.132404,-71.458824,231,93,0,07-25-2025 05:00:01,15.8,17.5,1.7,10.0,0.0,0.0,0,T,T,,34,0,0,0,0.0,Passed,,,True
2025-07-25 05:00:05,07-24-2025 11:12:54,153750,Pembroke_CAMP_Test_BM32,PA-II-SD,7.02,43.132385,-71.458916,230,93,0,07-25-2025 05:00:01,15.3,16.3,1.0,6.0,0.0,0.0,0,T,T,,35,0,0,0,0.0,Passed,,,True
2025-07-25 05:00:05,07-25-2025 04:59:15,275390,Murphy Dam,PA-II-FLEX,7.02,45.050266,-71.38472,1333,75,75,07-25-2025 05:00:01,24.9,24.7,0.2,1.0,0.3,0.1,100.0,Passed,24.8,64,64,0.0,1.0,1.0,0.0,Passed,64.0,12.81,True
2025-07-25 05:10:05,07-25-2025 05:08:51,189581,New Hampton,PA-II-FLEX,7.04,43.6174,-71.6282,523,80,80,07-25-2025 05:10:01,27.8,35.2,7.4,23.0,0.9,0.1,160.0,Passed,31.5,56,56,0.0,1.0,1.0,0.0,Passed,56.0,17.45,True
2025-07-25 05:10:05,07-25-2025 05:05:58,154045,MHT3 Northwest School Manchester,PA-II-SD,7.02,42.999123,-71.48408,240,78,0,07-25-2025 05:10:01,17.9,17.0,0.9,5.0,0.1,0.0,200.0,T,T,,61,0,1.0,0,1.0,Passed,,,True
2025-07-25 05:10:05,07-25-2025 05:08:01,154425,MHT4 North End Manchester,PA-II-SD,7.02,43.023964,-71.46163,383,78,0,07-25-2025 05:10:01,16.9,16.5,0.4,2.0,0.2,0.0,200.0,Passed,16.7,62,0,62.0,0.0,0,0.0,RHZB,62,8.01,True
2025-07-25 05:10:05,07-25-2025 05:08:04,160753,KSC 42,PA-II,7.02,42.957714,-72.3163,521,78,0,07-25-2025 05:10:01,16.6,17.3,0.7,4.0,0.1,0.2,67.0,Passed,16.95,59,0,59.0,0.0,0,0.0,RHZB,59,8.37,True
2025-07-25 05:10:05,07-25-2025 05:07:15,175137,MHT9 Hanover Street,PA-II-FLEX,7.04,42.990227,-71.43767,357,81,81,07-25-2025 05:10:01,13.7,12.5,1.2,9.0,0.0,0.0,0,Passed,13.1,61,61,0.0,1.0,1.0,0.0,Passed,61.0,5.88,True
2025-07-25 05:10:05,07-25-2025 05:08:44,187097,Convergent,PA-II-FLEX,7.04,42.758415,-71.65097,605,81,81,07-25-2025 05:10:01,16.2,14.8,1.4,9.0,0.7,0.3,80.0,Passed,15.5,63,63,0.0,1.0,1.0,0.0,Passed,63.0,7.21,True
2025-07-25 05:10:05,07-24-2025 11:13:31,251685,Pembroke_CAMP_Test_BM7,PA-II-SD,7.02,43.13258,-71.4596,211,93,0,07-25-2025 05:10:01,16.3,14.7,1.6,10.0,0.0,0.0,0,T,T,,36,0,0,0,0.0,Passed,,,True
2025-07-25 05:10:05,07-25-2025 05:09:31,154041,MHT2 Glosser/Parkside School2 Manchester,PA-II-SD,7.02,42.988956,-71.47882,190,78,0,07-25-2025 05:10:01,15.5,15.7,0.2,1.0,0.3,0.0,200.0,Passed,15.6,62,0,62.0,1.0,0,1.0,RHZB,62,7.34,True
2025-07-25 05:10:05,07-25-2025 05:08:07,196631,We Share The Air,PA-II-FLEX,7.04,43.18085,-70.866714,140,80,80,07-25-2025 05:10:01,15.0,14.4,0.6,4.0,0.0,0.1,200.0,Passed,14.7,60,60,0.0,1.0,1.0,0.0,Passed,60.0,6.93,True
2025-07-25 05:10:05,07-25-2025 05:09:25,200757,Sutton Mills,PA-II-ZEN,7.04,43.33507,-71.95151,750,78,78,07-25-2025 05:10:01,26.6,27.0,0.4,1.0,0.1,0.0,200.0,Passed,26.8,52,52,0.0,1.0,1.0,0.0,Passed,52.0,14.87,True
2025-07-25 05:10:05,07-25-2025 05:09:16,220415,Nashua 1,PA-II-ZEN,7.04,42.75815,-71.4652,151,87,87,07-25-2025 05:10:01,12.5,12.7,0.2,2.0,0.3,0.2,40.0,Passed,12.6,48,48,0.0,1.0,1.0,0.0,Passed,48.0,6.49,True
2025-07-25 05:10:05,07-25-2025 05:07:58,221421,Nashua 2,PA-II-ZEN,7.04,42.7496,-71.51419,198,81,81,07-25-2025 05:10:01,13.6,12.5,1.1,8.0,0.2,0.1,67.0,Passed,13.05,56,56,0.0,1.0,1.0,0.0,Passed,56.0,6.2,True
2025-07-25 05:10:05,07-25-2025 05:09:45,244091,Center Harbor Fire Station,PA-II-FLEX,7.04,43.708385,-71.46329,558,81,81,07-25-2025 05:10:01,29.0,27.1,1.9,7.0,0.3,0.3,0.0,Passed,28.05,57,57,0.0,1.0,1.0,0.0,Passed,57.0,15.28,True
2025-07-25 05:10:05,07-25-2025 05:07:53,251675,White Lake,PA-II-SD,7.02,43.83653,-71.21024,515,77,0,07-25-2025 05:10:01,34.2,31.8,2.4,7.0,0.1,0.1,0.0,Passed,33.0,63,0,63.0,1.0,0,1.0,RHZB,63,17.88,True
2025-07-25 05:10:05,07-24-2025 11:13:53,251687,Pembroke_CAMP_Test_BM8,PA-II-SD,7.02,43.132607,-71.45935,213,92,0,07-25-2025 05:10:01,0.0,15.2,15.2,200.0,0.0,0.0,0,T,T,,38,0,0,0,0.0,Passed,,,True
2025-07-25 05:10:05,07-25-2025 05:09:23,194263,Pembroke_CAMP_40,PA-II-FLEX,7.04,43.13209,-71.46017,204,82,82,07-25-2025 05:10:01,16.4,16.3,0.1,1.0,0.4,0.3,29.0,Passed,16.35,56,56,0.0,0.0,0.0,0.0,Passed,56.0,8.21,True
2025-07-25 05:10:05,07-25-2025 05:08:52,154001,MHT7 Hayward Street,PA-II-SD,7.02,42.980053,-71.44131,297,82,0,07-25-2025 05:10:01,16.1,13.5,2.6,18.0,0.4,0.1,120.0,Passed,14.8,56,0,56.0,0.0,0,0.0,RHZB,56,7.27,True
2025-07-25 05:10:05,07-25-2025 05:09:42,277080,UNH_Portsmouth_Test,PA-II-SD,7.02,43.07527,-70.748055,12,77,0,07-25-2025 05:10:01,13.9,14.4,0.5,4.0,0.4,0.5,22.0,Passed,14.15,64,0,64.0,0.0,0,0.0,RHZB,64,6.31,True
2025-07-25 05:10:05,07-24-2025 11:12:54,153768,Pembroke_CAMP_Test_BM36,PA-II-SD,7.02,43.13242,-71.458534,229,94,0,07-25-2025 05:10:01,15.4,17.5,2.1,13.0,0.0,0.0,0,T,T,,34,0,0,0,0.0,Passed,,,True
2025-07-25 05:10:05,07-25-2025 05:08:09,1202,KSC 19,PA-II,6.06b,42.936554,-72.27102,488,79,0,07-25-2025 05:10:01,16.2,14.0,2.2,15.0,0.1,0.0,200.0,Passed,15.1,84,0,84.0,0.0,0,0.0,RHZB,84,5.49,True
